Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0qvzXomUDJVaUboy2wMfiS,"1Hsdzj7Dlq2I7tHP7501T4","This Town","Flicker (Deluxe)","Niall Horan",2017-10-20,232852,78,spotify:user:biels09,2024-05-02T14:01:10Z,"pop",0.677,0.401,9,-8.467,1,0.0308,0.712,0,0.116,0.195,111.825,4
0tMSssfxAL2oV8Vri0mFHE,"6qqNVTkY8uBg9cP3Jd7DAH","listen before i go","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,242652,73,spotify:user:biels09,2024-05-02T14:01:10Z,"art pop,pop",0.319,0.0561,0,-23.023,1,0.045,0.935,0.00384,0.388,0.082,79.764,3
3EPXxR3ImUwfayaurPi3cm,"3QSQFmccmX81fWCUSPTS7y","Be Alright","Be Alright","Dean Lewis",2018-06-29,196373,75,spotify:user:biels09,2024-05-02T14:01:10Z,"australian pop,pop",0.553,0.586,11,-6.319,1,0.0362,0.697,0,0.0813,0.443,126.684,4
1wVuPmvt6AWvTL5W2GJnzZ,"0du5cEVh5yTK9QJze8zA0C","Talking to the Moon","Doo-Wops & Hooligans","Bruno Mars",2010-05-11,217866,74,spotify:user:biels09,2024-05-02T14:01:10Z,"dance pop,pop",0.498,0.59,1,-4.721,0,0.032,0.511,0,0.107,0.0784,145.867,4
5daeL9EGbUmkq03KzY2OLR,"2kPGT0mWwx1RXyHtGUt0hf","tell me u love me","tell me u love me","Bri Carter",2024-05-17,171166,30,spotify:user:biels09,2024-05-20T03:34:57Z,"",0.529,0.801,7,-5.009,1,0.105,0.288,0,0.155,0.717,180.148,4
5p7ujcrUXASCNwRaWNHR1C,"26VFTg2z8YR0cCuwLzESi2","Without Me","Without Me","Halsey",2018-10-04,201660,70,spotify:user:biels09,2024-05-02T14:01:10Z,"electropop,etherpop,indie poptimism,pop",0.752,0.488,6,-7.05,1,0.0705,0.297,0.00000911,0.0936,0.533,136.041,4
3EGW6TGGbdk6Ys1Y3HU3lj,"63yrD80RY3RNEM2YDpUpO8","Training Wheels","Cry Baby (Deluxe Edition)","Melanie Martinez",2015-08-14,205680,71,spotify:user:biels09,2024-05-02T14:01:10Z,"alt z,electropop,pop",0.571,0.481,9,-7.179,1,0.0444,0.697,0,0.089,0.0807,113.753,4
2VxeLyX666F8uXCJ0dZF8B,"1HY2Jd0NmPuamShAr6KMms,4VIvfOurcf0vuLRxLkGnIG","Shallow","A Star Is Born Soundtrack","Lady Gaga,Bradley Cooper",2018-10-05,215733,82,spotify:user:biels09,2024-05-02T14:01:10Z,"art pop,dance pop,pop,hollywood",0.577,0.385,7,-6.362,1,0.03,0.371,0,0.231,0.331,95.82,4
1MgV7FIyNxIG7WzMRJV5HC,"06HL4z0CvFAxyc27GXpf02","my tears ricochet","folklore","Taylor Swift",2020-07-24,255893,77,spotify:user:biels09,2024-05-02T14:01:10Z,"pop",0.469,0.263,0,-10.63,1,0.0329,0.806,0,0.0749,0.112,129.86,4
1v6svH1Fyx9C1nIt1mA2DT,"1McMsnEElThX1knmY4oliG,3xvaSlT4xsyk6lY1ESOspO","All I Want","High School Musical: The Musical: The Series (Original Soundtrack)","Olivia Rodrigo,Disney",2020-01-10,177322,70,spotify:user:biels09,2024-05-02T14:01:10Z,"pop",0.376,0.43,0,-6.585,0,0.0328,0.0902,0,0.0912,0.129,77.599,3
7dZ1Odmx9jWIweQSatnRqo,"1HY2Jd0NmPuamShAr6KMms","Million Reasons","Joanne (Deluxe)","Lady Gaga",2016-10-21,205280,74,spotify:user:biels09,2024-05-02T14:01:10Z,"art pop,dance pop,pop",0.666,0.423,0,-8.012,1,0.0429,0.494,0,0.106,0.154,129.893,4
6g4RVB6qiuySTw9FCV1HEM,"00FQb4jTyendYWaN8pK0wa","Without You","Born To Die - The Paradise Edition","Lana Del Rey",2012-01-01,229293,59,spotify:user:biels09,2024-05-02T14:01:10Z,"art pop,pop",0.586,0.593,6,-8.394,1,0.0329,0.636,0.000131,0.115,0.668,111.942,4
6y6jbcPG4Yn3Du4moXaenr,"2cFrymmkijnjDg9SS92EPM","idfc","deadroses","blackbear",2015-02-14,245172,68,spotify:user:biels09,2024-05-02T14:01:10Z,"alt z,pop",0.63,0.5,1,-8.755,0,0.0611,0.611,0.0000404,0.114,0.315,144.871,4
1Ym6aMuT5bliaZMC67AmPp,"00FQb4jTyendYWaN8pK0wa","Cherry","Lust For Life","Lana Del Rey",2017-07-21,180902,72,spotify:user:biels09,2024-05-02T14:01:10Z,"art pop,pop",0.449,0.534,8,-9.493,0,0.0494,0.048,0.0011,0.384,0.342,94.261,3
6Vc5wAMmXdKIAM7WUoEb7N,"5xKp3UyavIBUsGy3DQdXeF,1l7ZsJRRS8wlW3WfJfPfNS","Say Something","Is There Anybody Out There?","A Great Big World,Christina Aguilera",2014-01-20,229400,69,spotify:user:biels09,2024-05-02T14:01:10Z,"neo mellow,piano rock,pop rock,viral pop,dance pop,pop",0.407,0.147,2,-8.822,1,0.0355,0.857,0.00000289,0.0913,0.0765,141.284,3
2NmsngXHeC1GQ9wWrzhOMf,"06HL4z0CvFAxyc27GXpf02","illicit affairs","folklore","Taylor Swift",2020-07-24,190898,76,spotify:user:biels09,2024-05-02T14:01:10Z,"pop",0.559,0.31,10,-10.445,1,0.0338,0.881,0,0.106,0.46,119.845,4
7B5Npv8NjjTCzk8PLpU66h,"4dpARuHxo51G3z768sgnrY","Love In The Dark","25","Adele",2015-11-20,285935,72,spotify:user:biels09,2024-05-02T14:01:10Z,"british soul,pop,pop soul,uk pop",0.331,0.341,9,-6.057,0,0.0309,0.528,0,0.109,0.152,109.821,4
4WzhjxvLP95y7AMDy0Atwb,"2wUjUUtkb5lvLKcGKsKqsR","Out Of Love","The Pains Of Growing","Alessia Cara",2018-11-30,227693,65,spotify:user:biels09,2024-05-02T14:01:10Z,"canadian contemporary r&b,canadian pop,pop",0.481,0.267,7,-9.249,1,0.0339,0.8,0,0.249,0.137,117.64,3
06vNG6CiV4k8oNA0wUUAO7,"5XKFrudbV4IiuE5WuTPRmT","Until I Found You - Piano Version","Until I Found You (Piano Version)","Stephen Sanchez",2022-03-11,184895,64,spotify:user:biels09,2024-05-02T14:01:10Z,"gen z singer-songwriter",0.603,0.148,7,-10.449,1,0.0279,0.927,0,0.101,0.228,95.451,3
4UzVcXufOhGUwF56HT7b8M,"5nGIFgo0shDenQYSE0Sn7c","My Immortal","Fallen","Evanescence",2003-03-04,262533,72,spotify:user:biels09,2024-05-02T14:01:10Z,"alternative metal",0.19,0.265,9,-9.206,1,0.0356,0.863,0,0.134,0.101,79.012,4
62PaSfnXSMyLshYJrlTuL3,"4dpARuHxo51G3z768sgnrY","Hello","25","Adele",2015-11-20,295502,71,spotify:user:biels09,2024-05-02T14:01:10Z,"british soul,pop,pop soul,uk pop",0.578,0.43,5,-6.134,0,0.0305,0.33,0,0.0854,0.288,78.991,4
0gJvqi9QyASOCtJu99tytc,"3BmGtnKgCSGYIUhmivXKWX","Because of You","Breakaway","Kelly Clarkson",2004,219493,70,spotify:user:biels09,2024-05-02T14:01:10Z,"dance pop,pop,talent show",0.587,0.583,5,-5.284,0,0.0313,0.248,0,0.124,0.15,139.92,4
3nnG7AM9QopHVPEuLX3Khk,"4EzkuveR9pLvDVFNx6foYD","Let It Go","Chaos And The Calm","James Bay",2015-03-20,260532,69,spotify:user:biels09,2024-05-02T14:01:10Z,"neo mellow,pop,uk pop",0.536,0.311,1,-10.396,1,0.0288,0.82,0.0000165,0.107,0.246,147.486,4
4nyF5lmSziBAt7ESAUjpbx,"4tuJ0bMpJh08umKkEXKUI5","I miss you, I’m sorry","minor","Gracie Abrams",2020-07-14,167538,80,spotify:user:biels09,2024-05-02T14:01:10Z,"alt z",0.445,0.455,7,-6.405,1,0.0575,0.731,0.00000147,0.124,0.151,109.885,5
4Ouhoi2lAhrLJKFzUqEzwl,"00FQb4jTyendYWaN8pK0wa","Born To Die","Born To Die - The Paradise Edition","Lana Del Rey",2012-01-01,285400,75,spotify:user:biels09,2024-05-02T14:01:10Z,"art pop,pop",0.428,0.626,4,-6.639,0,0.0339,0.222,0.0000822,0.277,0.379,86.02,4
4u9Y4Z9i9VaAbBK7rW1Rha,"6KImCVD70vtIoJWnq6nGn3","Meet Me in the Hallway","Harry Styles","Harry Styles",2017-05-12,227200,62,spotify:user:biels09,2024-05-02T14:01:10Z,"pop",0.537,0.383,2,-6.528,1,0.0247,0.747,0.00025,0.356,0.339,104.252,4
3NbTQ8ZbHU6MSEVUFAVCJ9,"66CXWjxzNUsdJxJ2JdwvnR","better off","Sweetener","Ariana Grande",2018-08-17,171333,60,spotify:user:biels09,2024-05-02T14:01:10Z,"pop",0.597,0.524,11,-7.247,1,0.0537,0.216,0,0.112,0.0549,92.568,4
5meVa5klVlJalupZTvv5XX,"4tuJ0bMpJh08umKkEXKUI5","21","minor","Gracie Abrams",2020-07-14,185172,67,spotify:user:biels09,2024-05-02T14:01:10Z,"alt z",0.755,0.671,2,-6.331,1,0.0872,0.514,0,0.109,0.409,125.056,4
3k79jB4aGmMDUQzEwa46Rz,"1McMsnEElThX1knmY4oliG","vampire","vampire","Olivia Rodrigo",2023-06-30,219724,24,spotify:user:biels09,2024-05-02T14:01:10Z,"pop",0.484,0.53,5,-5.82,1,0.054,0.148,0,0.283,0.319,136.874,4
7g3htkaLz4ETFn0cifwM3y,"00FQb4jTyendYWaN8pK0wa","High By The Beach","Honeymoon","Lana Del Rey",2015-09-18,257573,69,spotify:user:biels09,2024-05-02T14:01:10Z,"art pop,pop",0.536,0.486,11,-11.067,0,0.0346,0.244,0.00788,0.12,0.0968,131.988,4
2vdBo4ALPYbHRUPKgtE5iC,"66CXWjxzNUsdJxJ2JdwvnR","ghostin","thank u, next","Ariana Grande",2019-02-08,271466,64,spotify:user:biels09,2024-05-02T14:01:10Z,"pop",0.29,0.364,9,-8.295,1,0.0293,0.418,0.0000189,0.185,0.11,103.684,4
54JKnDB3CzVu8wNAOM27BI,"0p4nmQO2msCgU4IF37Wi3j","When You're Gone","The Best Damn Thing (Expanded Edition)","Avril Lavigne",2007-04-17,240493,67,spotify:user:biels09,2024-05-02T14:01:10Z,"canadian pop,candy pop,dance pop,pop",0.457,0.719,4,-3.921,0,0.0323,0.191,0,0.228,0.168,142.034,4
6IfPyMb0Sxptpx6jBUATOS,"00FQb4jTyendYWaN8pK0wa","Old Money","Ultraviolence (Deluxe)","Lana Del Rey",2014-01-01,271480,66,spotify:user:biels09,2024-05-02T14:01:10Z,"art pop,pop",0.312,0.168,10,-12.476,0,0.0332,0.888,0.00000659,0.147,0.154,108.115,1
0uZnF1sn2IcNCvnyAIKNMQ,"7n2wHs1TKAczGzO7Dd2rGr","Mercy - Acoustic","Illuminate (Deluxe)","Shawn Mendes",2017-04-20,219160,57,spotify:user:biels09,2024-05-02T14:01:10Z,"canadian pop,pop,viral pop",0.57,0.347,11,-6.649,0,0.0358,0.711,0,0.11,0.43,74.054,4
5jqNQZBwbZWQXPWfo0ygZF,"00FQb4jTyendYWaN8pK0wa","Art Deco","Honeymoon","Lana Del Rey",2015-09-18,295066,78,spotify:user:biels09,2024-05-02T14:01:10Z,"art pop,pop",0.282,0.464,11,-11.112,0,0.0533,0.544,0.215,0.111,0.0596,148.345,5
1qFMIjTe9esCDiytqUY19t,"1o2NpYGqHiCq7FoiYdyd1x","i can't breathe","aurora","Bea Miller",2018-02-23,213986,49,spotify:user:biels09,2024-05-02T14:01:10Z,"alt z,pop,talent show",0.347,0.209,11,-11.152,1,0.0273,0.893,0.00287,0.138,0.0735,82.878,4
30XBkzzcubUJLANeXM4D0C,"2feDdbD5araYcm6JhFHHw7,6sCbFbEjbYepqswM1vWjjs","I’m Tired (with Zendaya) - Bonus Track","EUPHORIA SEASON 2 OFFICIAL SCORE (FROM THE HBO ORIGINAL SERIES)","Labrinth,Zendaya",2022-04-22,187943,56,spotify:user:biels09,2024-05-02T14:01:10Z,"indie poptimism,pop,post-teen pop",0.375,0.133,0,-10.624,0,0.0352,0.651,0,0.0695,0.192,131.721,4
0NlGoUyOJSuSHmngoibVAs,"4BxCuXFJrSWGi1KHcVqaU4","All I Want","In A Perfect World (Expanded Edition)","Kodaline",2013-06-17,305746,78,spotify:user:biels09,2024-05-02T14:01:10Z,"irish pop,modern rock,neo mellow",0.188,0.411,0,-9.733,1,0.0484,0.174,0.153,0.0843,0.159,187.376,3
70yhaHLp9STtzI2Kzba6Tr,"66CXWjxzNUsdJxJ2JdwvnR,0c173mlxpT3dSFRgMO8XPh","Best Mistake","My Everything (Deluxe)","Ariana Grande,Big Sean",2014-08-22,233733,62,spotify:user:biels09,2024-05-02T14:01:10Z,"pop,detroit hip hop,hip hop,pop rap,r&b,rap,southern hip hop,trap",0.654,0.578,6,-6.897,1,0.449,0.547,0,0.112,0.233,143.866,4
6w8pFOKn42O418qwcQElZ3,"3QSQFmccmX81fWCUSPTS7y","Waves","A Place We Knew","Dean Lewis",2019-03-22,240013,71,spotify:user:biels09,2024-05-02T14:01:10Z,"australian pop,pop",0.519,0.731,11,-7.192,0,0.0449,0.184,0,0.0643,0.338,156.878,4
7xagQoIf776ukUlgH4TyyB,"66CXWjxzNUsdJxJ2JdwvnR","I Don't Care","Dangerous Woman","Ariana Grande",2016-05-20,178026,49,spotify:user:biels09,2024-05-02T14:01:10Z,"pop",0.591,0.403,0,-8.284,1,0.0431,0.728,0.00000137,0.153,0.288,111.934,4
5jhBwnqzNNrENXnYrAdoCe,"6qqNVTkY8uBg9cP3Jd7DAH","Everybody Dies","Happier Than Ever","Billie Eilish",2021-07-30,206622,65,spotify:user:biels09,2024-05-02T14:01:10Z,"art pop,pop",0.275,0.155,7,-17.285,0,0.0674,0.928,0.176,0.0888,0.0588,65.136,3
53dtP2iUMvaF28JZcHnFuU,"1McMsnEElThX1knmY4oliG","logical","GUTS","Olivia Rodrigo",2023-09-08,231907,70,spotify:user:biels09,2024-05-02T14:01:10Z,"pop",0.48,0.24,7,-8.146,1,0.0323,0.844,0,0.099,0.152,80.686,4
4IhKLu7Vk3j2TLmnFPl6To,"5IH6FPUwQTxPSXurCrcIov","Water Fountain","Narrated For You","Alec Benjamin",2018-11-16,218893,73,spotify:user:biels09,2024-05-02T14:01:10Z,"alt z,pop,pov: indie",0.723,0.504,8,-5.572,1,0.0392,0.388,0.000074,0.087,0.551,133.975,4
3TCauNPqFiniaYHBvEVoHG,"1l7ZsJRRS8wlW3WfJfPfNS","Beautiful","Stripped","Christina Aguilera",2002-07-19,238560,67,spotify:user:biels09,2024-05-02T14:01:10Z,"dance pop,pop",0.456,0.573,5,-3.866,0,0.0275,0.578,0.00000305,0.114,0.0992,76.19,4
1almCHdsfikRPfVB9VrEdT,"58MLl9nC29IXbE4nEtuoP2","Little Do You Know","It's About Us","Alex & Sierra",2014-10-06,185200,70,spotify:user:biels09,2024-05-02T14:01:10Z,"pop,post-teen pop,viral pop",0.5,0.292,0,-8.554,1,0.0323,0.746,0,0.188,0.37,145.879,4
6bGMSP3H9YqkmaLnaJTIoF,"4dpARuHxo51G3z768sgnrY","Hold On","30","Adele",2021-11-19,366004,60,spotify:user:biels09,2024-05-02T14:01:10Z,"british soul,pop,pop soul,uk pop",0.366,0.364,0,-7.814,1,0.0433,0.858,0.0000115,0.165,0.459,165.902,4
2nC3QhMI9reBIOWutbU3Tj,"6P5NO5hzJbuOqSdyPB7SJM","Moral of the Story","Moral of the Story","Ashe",2019-02-14,201083,70,spotify:user:biels09,2024-05-02T14:01:10Z,"alt z",0.572,0.406,10,-8.624,1,0.0427,0.587,0.00000448,0.102,0.265,119.812,4
4IqcDJPzDL8Hq8KwAX4jUE,"7H55rcKCfwqkyDFH9wpKM6","human","head or heart","Christina Perri",2014-03-28,250706,62,spotify:user:biels09,2024-05-02T14:01:10Z,"pop",0.439,0.489,8,-6.286,1,0.0368,0.132,0.000643,0.114,0.253,143.808,4
7pT6WSg4PCt4mr5ZFyUfsF,"5IH6FPUwQTxPSXurCrcIov","If We Have Each Other","Narrated For You","Alec Benjamin",2018-11-16,181522,76,spotify:user:biels09,2024-05-02T14:01:10Z,"alt z,pop,pov: indie",0.656,0.577,10,-5.566,0,0.0802,0.698,0,0.296,0.861,173.094,4
7t3Xdbufg7q2onVsR8RBdY,"2wY79sveU1sp5g7SokKOiI","Fire On Fire","Love Goes","Sam Smith",2020-10-30,246735,74,spotify:user:biels09,2024-05-02T14:01:10Z,"pop,uk pop",0.584,0.408,1,-7.356,0,0.0461,0.476,0,0.18,0.333,115.129,4
0nJW01T7XtvILxQgC5J7Wh,"0du5cEVh5yTK9QJze8zA0C","When I Was Your Man","Unorthodox Jukebox","Bruno Mars",2012-12-07,213826,85,spotify:user:biels09,2024-05-02T14:01:10Z,"dance pop,pop",0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.387,72.795,4
2gMXnyrvIjhVBUZwvLZDMP,"4GNC7GD6oZMSxPGyXy4MNB","Before You Go","Divinely Uninspired To A Hellish Extent (Extended Edition)","Lewis Capaldi",2019-11-22,215106,82,spotify:user:biels09,2024-05-02T14:01:10Z,"pop,uk pop",0.459,0.574,3,-4.857,1,0.0577,0.608,0,0.0885,0.183,111.881,4
