Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0ofbQMrRDsUaVKq2mGLEAb,"4nDoRrQiYLoBzwC5BhVJzF,50co4Is1HCEo8bhOyUWKpn","Havana (feat. Young Thug)","Havana (feat. Young Thug)","Camila Cabello,Young Thug",2017-08-03,216896,0,spotify:user:nr75sd78vmolzvqnzq3zorvc6,2022-08-15T06:16:34Z,"dance pop,pop,atl hip hop,atl trap,gangster rap,melodic rap,rap,trap",0.768,0.517,7,-4.323,0,0.0312,0.186,0.000038,0.104,0.418,104.992,4
0tKcYR2II1VCQWT79i5NrW,"53XhwfbYqKCa1cC15pYq2q","Thunder","Evolve","Imagine Dragons",2017-06-23,187146,1,spotify:user:nr75sd78vmolzvqnzq3zorvc6,2022-08-15T06:16:41Z,"modern rock,pop,rock",0.6,0.81,0,-4.749,1,0.0479,0.00683,0.21,0.155,0.298,167.88,4
6RUKPb4LETWmmr3iAEQktW,"69GGBxA162lTqCwzJG5jLp,4gzpq5DPGxSnKTe4SA8HAU","Something Just Like This","Memories...Do Not Open","The Chainsmokers,Coldplay",2017-04-07,247160,87,spotify:user:nr75sd78vmolzvqnzq3zorvc6,2022-08-24T05:52:37Z,"pop,permanent wave",0.617,0.635,11,-6.769,0,0.0317,0.0498,0.0000144,0.164,0.446,103.019,4
5zpDHEU12zATwLGvozxPw2,"77IURH5NC56Jn09QHi76is,0du5cEVh5yTK9QJze8zA0C","Lighters","Hell: The Sequel (Deluxe)","Bad Meets Evil,Bruno Mars",2011-01-01,303813,68,spotify:user:nr75sd78vmolzvqnzq3zorvc6,2023-01-19T10:24:54Z,"detroit hip hop,dance pop,pop",0.676,0.695,0,-8.327,1,0.245,0.352,0,0.119,0.144,90.268,4
32fEW4jygJjjnZh2iBa5IR,"6XyY86QOPPrYVGvF9ch6wz","Easier to Run","Meteora (Bonus Edition)","Linkin Park",2003-09-16,204173,55,spotify:user:nr75sd78vmolzvqnzq3zorvc6,2023-01-19T10:48:25Z,"alternative metal,nu metal,post-grunge,rap metal,rock",0.546,0.861,3,-4.819,0,0.0341,0.0625,0,0.131,0.279,105.024,4
60a0Rd6pjrkxjPbaKzXjfq,"6XyY86QOPPrYVGvF9ch6wz","In the End","Hybrid Theory (Bonus Edition)","Linkin Park",2000,216880,86,spotify:user:nr75sd78vmolzvqnzq3zorvc6,2023-01-19T10:48:43Z,"alternative metal,nu metal,post-grunge,rap metal,rock",0.556,0.864,3,-5.87,0,0.0584,0.00958,0,0.209,0.4,105.143,4
3di5hcvxxciiqwMH1jarhY,"4dpARuHxo51G3z768sgnrY","Set Fire to the Rain","21","Adele",2011-01-24,242973,80,spotify:user:nr75sd78vmolzvqnzq3zorvc6,2023-03-11T11:02:57Z,"british soul,pop,pop soul,uk pop",0.603,0.67,2,-3.882,0,0.0249,0.00408,0.00000168,0.112,0.446,107.993,4
7wMq5n8mYSKlQIGECKUgTX,"3AQRLZ9PuTAozP28Skbq8V,085pc2PYOi8bGKj0PNjekA","Hall of Fame (feat. will.i.am)","#3 Deluxe Version","The Script,will.i.am",2012-09-10,202533,82,spotify:user:nr75sd78vmolzvqnzq3zorvc6,2023-03-11T11:03:30Z,"celtic rock,pop,dance pop",0.421,0.873,10,-4.343,1,0.0564,0.0654,0,0.123,0.629,84.786,4
3bC1ahPIYt1btJzSSEyyrF,"0jnsk9HBra6NMjO2oANoPY","Whistle","Wild Ones","Flo Rida",2012-06-22,224653,76,spotify:user:nr75sd78vmolzvqnzq3zorvc6,2023-03-11T11:25:40Z,"dance pop,miami hip hop,pop,pop rap",0.747,0.937,0,-5.746,1,0.0453,0.0208,0,0.29,0.739,103.976,4
2fTsFCKRFQ5M0igJgabnLA,"2gsggkzM5R49q6jpPvazou,5ndkK3dpZLKtBklKjxNQwT","Price Tag","Who You Are (Platinum Edition)","Jessie J,B.o.B",2011-01-01,223053,72,spotify:user:nr75sd78vmolzvqnzq3zorvc6,2023-03-11T11:26:16Z,"dance pop,pop,atl hip hop,pop rap,rap,southern hip hop",0.636,0.831,5,-3.945,1,0.182,0.0294,0.00000385,0.272,0.668,175.015,4
