Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
69ZzhvHnSSnzMO8SMYEJWb,"6JL8zeS1NmiOftqZTRgdTz","Mother","Takin' It Back (Deluxe)","Meghan Trainor",2023-03-10,147481,61,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-12-13T09:26:23Z,"hip pop,pop",0.751,0.661,9,-6.131,1,0.0871,0.124,0,0.456,0.761,120.052,4
41WQUSINanQHfhfKpFDsms,"5YGY8feqx7naU7z4HrwZM6","Used To Be Young","Endless Summer Vacation","Miley Cyrus",2023-08-18,191185,73,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-12-13T09:26:37Z,"pop",0.626,0.63,4,-3.834,1,0.0377,0.582,0,0.13,0.421,147.029,4
1daDRI9ahBonbWD8YcxOIB,"5YGY8feqx7naU7z4HrwZM6","Angels Like You","Plastic Hearts","Miley Cyrus",2020-11-27,196453,80,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-12-13T09:26:59Z,"pop",0.672,0.642,5,-4.035,1,0.0313,0.0981,0,0.1,0.494,121.981,4
1R0hxCA5R7z5TiaXBZR7Mf,"250b0Wlc5Vk0CoUsaCY84M","SOLO","SOLO","JENNIE",2018-11-12,169566,71,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-12-13T09:27:29Z,"k-pop",0.752,0.642,3,-5.165,0,0.0869,0.0861,0,0.0953,0.388,95.043,4
6m1TWFMeon7ai9XLOzdbiR,"3Nrfpe0tUJi4K4DXYWgMUX","FAKE LOVE","Love Yourself 轉 'Tear'","BTS",2018-05-18,242333,75,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-12-13T09:27:38Z,"k-pop,k-pop boy group,pop",0.557,0.719,2,-4.515,0,0.0371,0.00267,0,0.306,0.345,77.502,4
6maTPqynTmrkWIralgGaoP,"311uEW9rt5g2NmzjGEKS2E","If We Ever Broke Up","If We Ever Broke Up","Mae Stephens",2023-02-10,142758,73,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-12-13T09:29:05Z,"singer-songwriter pop",0.898,0.734,7,-4.028,1,0.0427,0.587,0.00000518,0.0912,0.94,115.948,4
5odlY52u43F5BjByhxg7wg,"164Uj4eKjl6zTBKfJLFKKK","golden hour","this is what ____ feels like (Vol. 1-4)","JVKE",2022-09-23,209259,78,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-12-13T09:29:15Z,"modern indie pop,pov: indie,singer-songwriter pop",0.515,0.593,4,-4.801,1,0.0322,0.653,0.162,0.25,0.153,94.467,3
4RxdAzEmkPXTiIU6ULLoXh,"164Uj4eKjl6zTBKfJLFKKK","this is what heartbreak feels like","this is what ____ feels like (Vol. 1-4)","JVKE",2022-09-23,157636,67,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-12-13T09:29:21Z,"modern indie pop,pov: indie,singer-songwriter pop",0.707,0.474,1,-4.603,1,0.0672,0.578,0,0.11,0.538,109.991,4
6dgUya35uo964z7GZXM07g,"74KM79TiuVKeVCqs8QtB0B","Nonsense","emails i can't send","Sabrina Carpenter",2022-07-15,163648,88,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-12-13T09:30:15Z,"pop",0.74,0.697,8,-4.912,1,0.034,0.0268,0,0.224,0.732,138.992,4
2DtUUBwYwEzKMTMDrc5EiO,"3R80OE4RViOWbnuvqh0j8a","girls like me don't cry","girls like me don't cry","thủy",2022-10-06,213640,66,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-12-13T09:30:19Z,"chill r&b",0.857,0.557,0,-5.713,0,0.0394,0.403,0,0.0932,0.462,109.987,4
4QVFtAswXqPoAWRLo5yu8a,"3e7awlrlDSwF3iM0WBjGMp,2SrSdSvpminqmStGELCSNd","Power (feat. Stormzy)","Glory Days (Expanded Edition)","Little Mix,Stormzy",2016-11-18,242293,57,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-12-13T09:34:14Z,"girl group,pop,talent show,uk pop,grime,uk hip hop",0.586,0.865,7,-4.092,1,0.319,0.0345,0.0000057,0.165,0.468,172.912,4
0ErK6K0kYr0Ow2RkPMhmMs,"3e7awlrlDSwF3iM0WBjGMp","Shout Out to My Ex","Glory Days (Expanded Edition)","Little Mix",2016-11-18,246240,71,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2023-12-13T09:34:34Z,"girl group,pop,talent show,uk pop",0.773,0.747,5,-4.061,1,0.0885,0.0242,0.00000899,0.109,0.801,126.014,4
7CyPwkp0oE8Ro9Dd5CUDjW,"1Xyo4u8uXC1ZmMpatF05PJ,250b0Wlc5Vk0CoUsaCY84M,1pBLC0qVRTB5zVMuteQ9jJ","One Of The Girls (with JENNIE, Lily Rose Depp)","The Idol Episode 4 (Music from the HBO Original Series)","The Weeknd,JENNIE,Lily-Rose Depp",2023-06-23,244684,91,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2024-02-10T08:17:31Z,"canadian contemporary r&b,canadian pop,pop,k-pop",0.264,0.64,8,-6.221,1,0.0442,0.0393,0.00000231,0.151,0.19,84.828,4
75c2zaSdDBSX0A8Jyvm4fO,"5arKwJZEvT5uKq4o0JfqR4","older","older","Isabel LaRosa",2023-09-15,137778,81,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2024-02-10T08:17:41Z,"hyperpop,sped up",0.466,0.51,3,-7.31,0,0.0348,0.0842,0.00000155,0.0912,0.418,67.513,4
3rUGC1vUpkDG9CZFHMur1t,"45dkTj5sMRSjrmBSBeiHym","greedy","greedy","Tate McRae",2023-09-15,131872,90,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2024-02-10T08:17:44Z,"pop",0.749,0.729,6,-3.19,0,0.0321,0.261,0,0.113,0.816,111.004,1
5mjYQaktjmjcMKcUIcqz4s,"7uMDnSZyUYNBPLhPMNuaM2","Strangers","Strangers","Kenya Grace",2023-09-01,172964,82,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2024-02-10T08:17:47Z,"singer-songwriter pop",0.628,0.523,11,-8.307,0,0.0946,0.701,0.00274,0.219,0.416,169.982,4
7gaA3wERFkFkgivjwbSvkG,"66CXWjxzNUsdJxJ2JdwvnR","yes, and?","yes, and?","Ariana Grande",2024-01-12,214994,79,spotify:user:312vwkd2xpodwwxrxpmmpjvzvz44,2024-02-10T08:17:59Z,"pop",0.787,0.775,1,-6.614,1,0.0548,0.19,0.0000654,0.113,0.787,118.998,4
